"","Bacterial Flora of the Intestines of Fishes Taken from an Unpolluted Freshwater Reservoir","G. W. Osbaldiston 	A. L. Kelly 	E. C. Stowe ","","","","1970-01-03T00:00:00Z","","3627307"
"","Using acoustics to sort radiata pine pulp logs according to fibre characteristics and paper properti","D.J. ALBERT 	T.A. CLARK 	R.L. DICKSON ","","","","2002-01-03T00:00:00Z","","43740941"
"","QUALITATIVE BEHAVIOR OF A PUPFISH (CYPRINODON ATRORUS) IN DIFFERING ENVIRONMENTS","Murray Itzkowitz 	W. L. Minckley ","","","","1969-01-03T00:00:00Z","","41711236"
"","Appendix I: Regulations for Determining Types","W. H. Camp 	H. W. Rickett 	C. A. Weatherby ","","","","1947-01-03T00:00:00Z","","2804662"
"","Nesting of Nelson's Sparrow (Ammodramus nelsoni) in North Dakota","Eugene S. Rolfe ","","","","1899-01-03T00:00:00Z","","4069369"
"","On Some Sepulchral Remains Found at Killicarney, Co. Cavan","Thomas Plunkett ","","","","1879-01-03T00:00:00Z","","20651497"
"","Piercing the Partner's Skin Influences Sperm Uptake in the Earthworm Lumbricus terrestris","Joris M. Koene 	Tina Pförtner 	Nico K. Michiels ","","","","2005-01-03T00:00:00Z","","25063695"
"","Glaze Storm Damage to Western New York Forest Communities","Franz K. Seischab 	John M. Bernard 	Mark D. Eberle ","","","","1993-01-03T00:00:00Z","","2996665"
"","Genetic and Environmental Components of Thyroxine Variation in Mennonites from Kansas and Nebraska","L.J. MARTIN 	M.H. CRAWFORD ","","","","1998-01-03T00:00:00Z","","41466798"
"","Notes upon a Small Collection of Rhopalocera Made by Rev. B. C. Henry in the Island of Hainan, toget","W. J. Holland ","","","","1887-01-03T00:00:00Z","","25076486"
"","A New National Pinetum: II"," ","","","","1925-01-03T00:00:00Z","","4107507"
"","Ecology and the Geotome: Calling a Spade a Spade","Daniel R. Taub ","","","","1995-01-03T00:00:00Z","","20167903"
"","News In Screws"," ","","","","1975-01-03T00:00:00Z","","43272758"
"","Oaks of the United States"," ","","","","1878-01-03T00:00:00Z","","2476459"
"","BEAT THE MEALY BUG MENACE","Eric L. JENNISON ","","","","1963-01-03T00:00:00Z","","42786524"
"","Case Report: Hock Swellings as a Primary Lesion of Salmonella Pullorum Infection in Broiler Chickens","A. S. Cosgrove 	P. R. Lindenmaier ","","","","1961-01-03T00:00:00Z","","1587614"
"","Notes on Stomach Contents of an Alligator","E. B. Chamberlain ","","","","1930-01-03T00:00:00Z","","1437062"
"","Informational Analysis of Agonistic Behaviour and Dominance Hierarchy Formation in a Cockroach, Naup","William J. Bell 	Robert E. Gorton, Jr. ","","","","1978-01-03T00:00:00Z","","4533931"
"","Chromosome Number in Some Tulip Hybrids","Ronald Bamford 	George B. Reynard 	John M. Bellows, Jr. ","","","","1939-01-03T00:00:00Z","","2472056"
"","The Dependence of Reproductive Rate on Cell Size and Temperature in Freshwater Ciliated Protozoa","Bland J. Finlay ","","","","1977-01-03T00:00:00Z","","4215482"
"","Infection and Fungal Development of Tubakia dryina on Sweet Gum (Liquidambar styraciflua)","Josephine Taylor 	Shane Clark ","","","","1996-01-03T00:00:00Z","","3761156"
"","CHAPTER 3: Standards for Steel Pipe"," ","","","","1961-01-03T00:00:00Z","","41256509"
"","Variation in Spring Harvest Rates of Male Wild Turkeys in New York, Ohio, and Pennsylvania","DUANE R. DIEFENBACH 	MARY JO CASALENA 	MICHAEL V. SCHIAVONE ","","","","2012-01-03T00:00:00Z","","41418512"
"","Functional Morphology of the Skull in Lysorophus: A Snake-Like Paleozoic Amphibian (Lepospondyli)","John R. Bolt 	Richard J. Wassersug ","","","","1975-01-03T00:00:00Z","","2400372"
"","
               ","Gwinn R. Nathan 	Koprowski John L. 	Jessen Rosa R. ","","","","2012-01-03T00:00:00Z","","mammalianspecies"
"","The effect of detergents and phosphate starvation on phosphorus fractions in Nitzschia actinastroide","HARRI NYBERG ","","","","1981-01-03T00:00:00Z","","23725269"
"","Some Interesting Foraminifera from the Cretaceous of the Great Artesian Basin, Australia","Viera Scheibnerová ","","","","1972-01-03T00:00:00Z","","1484995"
"","THE PA ON MOUNT ROSKILL, AUCKLAND (N42/11): DATING EVIDENCE FROM THE 1961 EXCAVATIONS","Aileen Fox ","","","","1980-01-03T00:00:00Z","","42906274"
"","Ruffed Grouse Nest Predation by Blacksnakes","Frederick C. Hardy ","","","","1951-01-03T00:00:00Z","","4157915"
"","First North American Record of the Palearctic Species Tetropium fuscum (Fabricius) (Coleoptera: Cera","G. Smith 	J. E. Hurley ","","","","2000-01-03T00:00:00Z","","4009463"
"","Walter J. Hoxie","Frank L. Burns ","","","","1907-01-03T00:00:00Z","","4154140"
"","Use of Ubiquitin Fusions to Augment Protein Expression in Transgenic Plants","David Hondred 	Joseph M. Walker 	Dennis E. Mathews ","","","","1999-01-03T00:00:00Z","","4278671"
"","OBSERVATIONS OF CAPTIVE ROCKY MOUNTAIN MULE DEER BEHAVIOR","Douglas K. Halford 	W. John Arthur III 	A. William Alldredge ","","","","1987-01-03T00:00:00Z","","41712311"
"","RELATIONSHIP OF WESTERN JUNIPER STEM CONDUCTING TISSUE AND BASAL CIRCUMFERENCE TO LEAF AREA AND BIOM","Richard F. Miller 	Lee E. Eddleman 	Raymond F. Angell ","","","","1987-01-03T00:00:00Z","","41712384"
"","Notes on the Eggs of the North American Limicolae, Referring Principally to the Accidental Visitors","Herbert Massey ","","","","1913-01-03T00:00:00Z","","1361898"
"","Swash Motion Driven by the Bore and Prediction of Foreshore Profile Change","Jun Wang 	Bingchen Liang 	Huajun Li ","","","","2016-01-03T00:00:00Z","","43752604"
"","TORREY BOTANICAL CLUB FIELD MEETINGS","Raymond H. Torrey ","","","","1928-01-03T00:00:00Z","","40596557"
"","Origin of the Loess","Jno. T. Campbell ","","","","1889-01-03T00:00:00Z","","2450920"
"","Contribution of swash processes generated by low energy wind waves in the recovery of a beach impact","Jean-Pierre Lefebvre 	Rafael Almar 	Nguyen T. Viet ","","","","2014-01-03T00:00:00Z","","43291030"
"","SPAWNING BEHAVIOR AND NEST ASSOCIATION BY DIONDA DIABOLI IN THE DEVILS RIVER, TEXAS","Catherine T. Phillips 	J. Randy Gibson 	Joe N. Fries ","","","","2011-01-03T00:00:00Z","","23028120"
"","MEASUREMENT OF LOGS FOR FULL VOLUME UNDER BARK","F. S. WALKER ","","","","1964-01-03T00:00:00Z","","42603101"
"","The Ethological Significance of the Sword-Tail in Xiphophorus hellerii (Haekel)","J. Hemens ","","","","1966-01-03T00:00:00Z","","4533161"
"","THE DISTRIBUTION OF WOOD-INHABITING FUNGI IN PENINSULAR MALAYSIA","Salmiah Ujang 	E. B. G. Jones 	R. Watling ","","","","2002-01-03T00:00:00Z","","43594483"
"","Maintenance and Repair of Concrete Reservoirs","Fred E. Harem ","","","","1964-01-03T00:00:00Z","","41263981"
"","Energy Budgets for Stentor coeruleus Ehrenberg (Ciliophora)","Johanna Laybourn ","","","","1976-01-03T00:00:00Z","","4215227"
"","THE EXCAVATION OF WESTFIELD (R11/898), SOUTH AUCKLAND","Louise Furey ","","","","1986-01-03T00:00:00Z","","42906356"
"","Biometrics","Raymond Pearl ","","","","1914-01-03T00:00:00Z","","2456085"
"","Seventh Sense","Kenneth C. Palmer 	George E. Symons ","","","","1953-01-03T00:00:00Z","","41253276"
"","NOTES FROM SHELBURNE, NEW HAMPSHIRE","Walter Deane ","","","","1909-01-03T00:00:00Z","","23296029"
"","Nonenzymatic Oxidation of Indole-3-Acetic Acid by H","Thomas Brennan 	Chaim Frenkel ","","","","1983-01-03T00:00:00Z","","2474663"
"","Behavioral Development and Parental Investment in Captive Bongos (Tragelaphus eurycerus)","Debra L. Forthman 	Nicolette S. Miller 	Joan I. Mead ","","","","1993-01-03T00:00:00Z","","3883836"
"","Committee Report Summary: Selection and installation of buried stainless-steel pipe"," ","","","","2012-01-03T00:00:00Z","","jamewatworass"
"","Fractionation of Monovalent Ion-Stimulated Nucleoside Triphosphatase Activity in Extracts of Petiola","D. O. EZEALA 	J. W. HART 	D. D. SABNIS ","","","","1974-01-03T00:00:00Z","","23689207"
"","Social Organization in a Herd of Dairy Cows","A. M. Guhl 	F. W. Atkeson ","","","","1959-01-03T00:00:00Z","","3626512"
"","The Principal Cause of the Large Errors at Present Existing between the Positions of the Moon Deduce","E. J. Stone ","","","","1883-01-03T00:00:00Z","","114359"
"","FOREST HYGIENE: II. THE IMPERFECTION OF THE ENVIRONMENT AND ITS IMPORTANCE IN THE MANAGEMENT OF FORE","W. R. DAY ","","","","1950-01-03T00:00:00Z","","42602022"
"","A Comparative Study of the Foregut of Several Aquatic Hemiptera","Edwin P. Marks ","","","","1958-01-03T00:00:00Z","","25082284"
"","Rapid self-healing hydrogels","Ameya Phadke 	Chao Zhang 	Bedri Arman ","","","","2012-01-03T00:00:00Z","","41585502"
"","NOTES AND COMMENT"," ","","","","1967-01-03T00:00:00Z","","42604764"
"","Control of Plant Productivity by Regulation of Photorespiration","Israel Zelitch ","","","","1992-01-03T00:00:00Z","","1311881"
"","THE PULPING PROPERTIES OF PINUS CARIBAEA","A. E. CHITTENDEN 	G. C. JARMAN 	E. R. PALMER ","","","","1967-01-03T00:00:00Z","","42604714"
"","Carbon Dioxide Production in Early Anaerobiosis","E. W. SIMON ","","","","1963-01-03T00:00:00Z","","23686721"
"","Observations on the Causes of the Flow of Sap in Red Maple","Clark L. Stevens 	Russell L. Eggert ","","","","1945-01-03T00:00:00Z","","4257899"
"","Additional Observations on Hyla andersonii and Rana virgatipes in New Jersey","William T. Davis ","","","","1907-01-03T00:00:00Z","","2455124"
"","Extra-Uterine Embryos in Snakes","Wilfred T. Neill ","","","","1948-01-03T00:00:00Z","","1438433"
"","A Holding Device for Arthropods: Construction and Use","Ronald D. Hill ","","","","1976-01-03T00:00:00Z","","4445707"
"","Botanical Nomenclature","N. ","","","","1877-01-03T00:00:00Z","","2993807"
"","More Records of Reptiles from Portage County, Ohio","Ralph W. Dexter ","","","","1948-01-03T00:00:00Z","","1438434"
"","WINDTHROW IN DEODAR","P.C. PANDEY 	BALWANT SINGH 	P.S. REHILL ","","","","1983-01-03T00:00:00Z","","42607976"
"","A Preliminary Survey of Maize in the Southwestern United States","George F. Carter 	Edgar Anderson ","","","","1945-01-03T00:00:00Z","","2394378"
"","MAINTENANCE OF GENETIC VARIATION IN IMMUNE DEFENSE OF A FRESHWATER SNAIL: ROLE OF ENVIRONMENTAL HETE","Otto Seppälä 	Jukka Jokela ","","","","2010-01-03T00:00:00Z","","40793190"
"","Differential Expression of a Metallothionein Gene during the Presymbiotic versus the Symbiotic Phase","Luisa Lanfranco 	Angelo Bolchi 	Emanuele Cesale Ros ","","","","2002-01-03T00:00:00Z","","4280637"
"","SOURCES OF ERROR IN BILTMORE STICK TYPE INSTRUMENTS","W. FINLAYSON 	Z. TCHANOU ","","","","1975-01-03T00:00:00Z","","42604446"
"","Untersuchungen über den Gaswechsel von Bryophyllum während der Lichtperiode: I. Zum Problem der CO","Manfred Kluge ","","","","1968-01-03T00:00:00Z","","23366998"
"","Root Inoculation with a Forest Soil Streptomycete Leads to Locally and Systemically Increased Resist","Nina-Alexandra Lehr 	Silvia D. Schrey 	Rüdiger Hampp ","","","","2008-01-03T00:00:00Z","","30142240"
"","Stronger Steels for Tanks","James O. Jackson ","","","","1965-01-03T00:00:00Z","","41264361"
"","The effect of soil strength on the yield of wheat","W. Richard Whalley 	Chris W. Watts 	Andrew S. Gregory ","","","","2008-01-03T00:00:00Z","","42952050"
"","THE CASPIAN FORESTS OF PERSIA","ALEX RULE ","","","","1950-01-03T00:00:00Z","","42602110"
"","Changes in cell-wall polysaccharide composition of developing Nitella internodes: Analysis of walls ","Jean-Pierre Métraux ","","","","1982-01-03T00:00:00Z","","23375752"
"","An assessment of Linear Structural Relationships (LISREL) for the analysis of interactions between w","Wafa Khoury 	J. Kranz ","","","","1994-01-03T00:00:00Z","","43386290"
"","Studies in the American Hesperioidea. Paper I (Lepidoptera)","Roswell C. Williams, Jr. 	Ernest L. Bell ","","","","1933-01-03T00:00:00Z","","25077292"
"","A Technique for Banding Nestling Gull Chicks","Roderick Firth, Jr. ","","","","1971-01-03T00:00:00Z","","4511804"
"","Bryophytic Unions of Certain Forest Types of the Great Smoky Mountains","Stanley A. Cain 	Aaron J. Sharp ","","","","1938-01-03T00:00:00Z","","2420629"
"","ADDITIONS TO THE FLORA OF THE ERIE ARCHIPELAGO (ONTARIO)","Bernard Boivin ","","","","1953-01-03T00:00:00Z","","23305156"
"","On Derivation in Pinus edulis and Pinus monophylla"," ","","","","1884-01-03T00:00:00Z","","4061041"
"","A plant type 2 metallothionein (MT) from cork tissue responds to oxidative stress","Gisela Mir 	Jordi Domènech 	Gemma Huguet ","","","","2004-01-03T00:00:00Z","","24030675"
"","Arabidopsis CYP98A3 Mediating Aromatic 3-Hydroxylation. Developmental Regulation of the Gene, and Ex","Ramesh B. Nair 	Qun Xia 	Cyril J. Kartha ","","","","2002-01-03T00:00:00Z","","4280652"
"","The Foraminiferal genus orbitolina in Guatemala and Venezuela","Thomas Wayland Vaughan ","","","","1932-01-03T00:00:00Z","","85867"
"","Revisions in Standard Specifications for Elevated Steel Water Tanks, Standpipes and Reservoirs"," ","","","","1942-01-03T00:00:00Z","","41256957"
"","Control of Water Use Through Fire Hydrants","John L. McBride ","","","","1958-01-03T00:00:00Z","","41255179"
"","DEFECTS IN THE WOOD OF FAST-GROWN EUCALYPTUS GRANDIS IN ZAMBIA","A. D. K. HARDIE ","","","","1974-01-03T00:00:00Z","","42605499"
"","EXPRESSION PROFILING OF MALATE DEHYDROGENASE, SUPEROXIDE DISMUTASE AND POLYGALACTURONASE-INHIBITING ","A. Safaie Farahani 	S.M. Taghavi ","","","","2015-01-03T00:00:00Z","","24722545"
"","Why Conservation of the Name Boletus applanatus Should Be Rejected","Vincent Demoulin ","","","","2010-01-03T00:00:00Z","","27757070"
"","Evaluation of a Hand-Held Net-Gun to Capture Large Mammals","Morley W. Barrett 	J. W. Nolan 	Laurence D. Roy ","","","","1982-01-03T00:00:00Z","","3781727"
"","FOREST UNDERTAKINGS OF THE C.D.C.","D. B. FANSHAWE ","","","","1951-01-03T00:00:00Z","","42602070"
"","A Gate Latch for Electric Fences","R. L. Dalrymple ","","","","1969-01-03T00:00:00Z","","3896040"
"","A Winch/Tripod Device for Weighing Moose","Paul D. Arneson 	Albert W. Franzmann ","","","","1975-01-03T00:00:00Z","","20094327"
"","Notes on Northern Irish Prehistory","C. Blake Whelan ","","","","1932-01-03T00:00:00Z","","25532084"
"","Bulbing in Long-day Onion (Allium cepa L.) Cultured In Vitro: Comparison Between Sugar Feeding and L","RÉMI KAHANE 	BERNARD TEYSSENDIER DE LA SERVE 	MICHEL RANCILLAC ","","","","1992-01-03T00:00:00Z","","42764440"
"","PRELIMINARY THINNING GUIDELINE FOR ACACIA MANGIUM WILLD. PLANTATIONS IN KEMASUL FOREST RESERVE, PENI","B.K. Paudyal 	Nik Muhamad Majid ","","","","1990-01-03T00:00:00Z","","43594362"
"","Sesquiterpene Lactones of Vernonia: Influence of Glaucolide-A on the Growth Rate and Survival of Lep","Samuel B. Jones, Jr. 	William C. Burnett, Jr. 	Nancy C. Coile ","","","","1979-01-03T00:00:00Z","","4215800"
"","Dividing Glial Cells Maintain Differentiated Properties including Complex Morphology and Functional ","Woo-Ping Ge 	Wei Zhou 	Qingming Luo ","","","","2009-01-03T00:00:00Z","","40272362"
"","Development Indicators for Mountain Regions","Hermann Kreutzmann ","","","","2001-01-03T00:00:00Z","","3674153"
""," Characterization of Fusarium graminearum from Acacia and Eucalyptus Using β-Tubulin and Histone Gen","Jolanda Roux 	Emma T. Steenkamp 	Wally F. O. Marasas ","","","","2001-01-03T00:00:00Z","","3761824"
""," The Root-Hairs of Coniferæ ","R. ","","","","1896-01-03T00:00:00Z","","2464561"
"","Notes on the Relative Age and Dimensions of a Number of Different Trees","N. L. Britton ","","","","1879-01-03T00:00:00Z","","2475632"
"","Wood-Rotting Fungi of North America","Robert L. Gilbertson ","","","","1980-01-03T00:00:00Z","","3759417"
"","Part 3. Place-Names and Family Names","John MacNeill ","","","","1911-01-03T00:00:00Z","","20516983"
"","Activity of Enzymes Involved in the Turnover of Hydrogen Peroxide during Fruit Senescence","Thomas Brennan 	Anna Rychter 	Chaim Frenkel ","","","","1979-01-03T00:00:00Z","","2474685"
"","Biology and Mating Behavior of the Coconut Moth Atheloca subrufella (Lepidoptera: Phycitidae)"," José Maurício S. Bento  	Dori E. Nava 	Marcone C. M. Chagas ","","","","2006-01-03T00:00:00Z","","4092466"
"","Steel Pipelines: Inline Magnetic Flux Leakage Tool Streamlines Inspection","John Galleher 	Stephen Rothwell ","","","","2013-01-03T00:00:00Z","","opflow"
"","Clonal Variation and Covariation in Aphid Resistance to Parasitoids and a Pathogen","Julia Ferrari 	Christine B. Muller 	Alex R. Kraaijeveld ","","","","2001-01-03T00:00:00Z","","2680424"
"","Studies in the Neotropical Hesperioidea. Paper I","Roswell C. Williams, Jr. ","","","","1926-01-03T00:00:00Z","","25077153"
"","Characterization of Armillaria Isolates from Tea (Camellia sinensis) in Kenya","Washington Otieno 	Ana Pérez Sierra 	Aad Termorshuizen ","","","","2003-01-03T00:00:00Z","","3761976"
"","A List of Reptiles from Jacksonville, Florida","Richard F. Deckert ","","","","1918-01-03T00:00:00Z","","1437397"
"","On Crossing-Over and Sex in the Fowl","F. B. Hutt ","","","","1953-01-03T00:00:00Z","","2458529"
"","DUNE FIXATION CYPRUS","T. A. Couppis ","","","","1955-01-03T00:00:00Z","","42602588"
"","Metabolism of Glycolate in Isolated Spinach Leaf Peroxisomes. Kinetics of Glyoxylate, Oxalate, Carbo","Chi-cheng Chang 	Anthony H. C. Huang ","","","","1981-01-03T00:00:00Z","","4266774"
"","PRELIMINARY OBSERVATIONS ON THE PATHOLOGY OF PINUS CARIBAEA MORELET IN BRITISH HONDURAS","D. E. ETHERIDGE ","","","","1968-01-03T00:00:00Z","","42603658"
"","Filament-Wound Fiberglass Reinforced Plastic Pipe: Its Use in Edmonton, Alberta","E. T. Podivinsky 	W. H. Davies 	J. Michal ","","","","1978-01-03T00:00:00Z","","41269527"
"","Intracellular Interactions between the Pathways of Carbohydrate Oxidation and Nitrate Assimilation i","M.J. Emes 	M.W. Fowler ","","","","1979-01-03T00:00:00Z","","23373937"
"","Cell Organelles from Crassulacean-Acid-Metabolism (CAM) Plants: I. Enzymes in Isolated Peroxisomes","M. Herbert 	Ch. Burkhard 	C. Schnarrenberger ","","","","1978-01-03T00:00:00Z","","23373572"
"","Die Synthese von Phenylpropanen während der Pollenentwicklung","R. Wiermann ","","","","1970-01-03T00:00:00Z","","23368852"
"","Studies on Nitrite Reductase in Barley","W. F. Bourne 	B. J. Miflin ","","","","1973-01-03T00:00:00Z","","23370493"
"","Panicum littorale, N. Sp.","Geo. Vasey ","","","","1879-01-03T00:00:00Z","","2993583"
"","First Record of the Crab Chaceon (Geryon) affinis from Irish Waters","D. T. G. Quigley 	K. Flannery 	J. M. C. Holmes ","","","","1994-01-03T00:00:00Z","","25535850"
"","A New Variety of Enceliopsis nudicaulis (Asteraceae) from Southern Nevada","Arthur Cronquist ","","","","1972-01-03T00:00:00Z","","2484611"
"","Errata: Quality degradation: implications for DBP formation"," ","","","","1994-01-03T00:00:00Z","","41295006"
"","Influence of mycoflora on interred wood colonization by Heterobasidion annosum (Fr.) Bref. / Influen","P. Capretti 	L. Mugnai ","","","","1989-01-03T00:00:00Z","","42685695"
"","Some Notes on Variations in Plants in Iowa","N. Coleman ","","","","1877-01-03T00:00:00Z","","2993519"
"","A Mini-Monolith Cutter for Absolute Pollen Analysis and Fine Sectioning of Peats and Sediments","E. W. Cloutman ","","","","1987-01-03T00:00:00Z","","2434894"
"","What Caused Those Terracettes?","John C. Buckhouse 	William C. Krueger ","","","","1981-01-03T00:00:00Z","","3900173"
"","Beziehungen der Aufnahme von Nitrat, Nitrit und Phosphat zur photosynthetischen Reduktion von Nitrat","C. I. Ullrich-Eberius ","","","","1973-01-03T00:00:00Z","","23370886"
"","Structural Modification of Gibberellins by in-vitro Hydroxylating Systems","R. L. Jones 	J. L. Stoddart 	J. MacMillan ","","","","1971-01-03T00:00:00Z","","23369349"
"","Report of the Committee on Standardization For the Year Ending December 31, 1963","Louis R. Howson ","","","","1964-01-03T00:00:00Z","","41264212"
""," Role of Glycine and Glyoxylate Decarboxylation in Photorespiratory CO₂ Release ","David J. Oliver ","","","","1981-01-03T00:00:00Z","","4267043"
"","The Fungus Causing Pecky Cypress","Ross W. Davidson 	Paul L. Lentz 	Hazel H. McKay ","","","","1960-01-03T00:00:00Z","","3756011"
"","Delineation and Biology of Clones of Armillaria ostoyae, A. gemina and A. calvescens","D. M. Rizzo 	T. C. Harrington ","","","","1993-01-03T00:00:00Z","","3760452"
"","Acorn-Storing by the California Woodpecker","William E. Ritter ","","","","1921-01-03T00:00:00Z","","1362333"
"","A Botanical Trip into Northern New Jersey","Thos. C. Porte ","","","","1884-01-03T00:00:00Z","","2475390"
"","Prevalence of Salmonella in the Intestinal Tracts of Farm-Reared Crocodiles (Crocodylus niloticus) i","Mark J. Obwolo 	Peer Zwart ","","","","1993-01-03T00:00:00Z","","20095260"
"","Owl Pellets and Insects","William T. Davis ","","","","1909-01-03T00:00:00Z","","25003356"
"","Ocala Water System","L. H. Lutz ","","","","1950-01-03T00:00:00Z","","41236313"
"","Are Rare Wood Decay Fungi Threatened by Inability to Spread?","Jan Stenlid 	Mårten Gustafsson ","","","","2001-01-03T00:00:00Z","","20113266"
"","Larval Production of the Caridean Shrimp, Crangon septemspinosa, in Waters Adjacent to Chesapeake Ba","Ingo S. Wehrtmann ","","","","1994-01-03T00:00:00Z","","1352680"
"","Fusion of biomimetic stealth probes into lipid bilayer cores","Benjamin D. Almquist 	Nicholas A. Melosh 	David A. Tirrell ","","","","2010-01-03T00:00:00Z","","25665072"
"","INVESTIGATIONS AT ROCK SHELTER N93/5 WAIHORA BAY, TAUPO, NEW ZEALAND","T. Hosking 	A. Leahy ","","","","1982-01-03T00:00:00Z","","42906310"
"","Identification and Incidence of "Klebsiella" in Chlorinated Water Supplies","Donald J. Ptak 	Walter Ginsburg 	Benjamin F. Willey ","","","","1973-01-03T00:00:00Z","","41267468"
"","The Absorption of Inorganic Phosphate from","C. J. Kroehler 	A. E. Linkins ","","","","1991-01-03T00:00:00Z","","4219531"
"","A Note on Familial Longevity in Eastern Bluebirds","Benedict C. Pinkowski ","","","","1974-01-03T00:00:00Z","","4512079"
"",""Trouble Portfolio" to Constructive Conservation: Secretary of the Interior Walter L. Fisher. 1911-1","Alan B. Gould ","","","","1973-01-03T00:00:00Z","","4004250"
"","Assessing the Economic Situation of Small-Scale Farm Forestry in Mountain Regions","Toscani Philipp 	Sekot Walter ","","","","2017-01-03T00:00:00Z","","90013236"
"","Effect of Cleaning and Thinning on Height Growth and Girth Increment in Holm Oak Coppices (Quercus i","M. Ducrey 	J. Toth ","","","","1992-01-03T00:00:00Z","","20046167"
"","Light Environment Alters Response to Ozone Stress in Seedlings of Acer saccharum Marsh. and Hybrid P","R. L. Lindroth 	P. B. Reich 	M. G. Tjoelker ","","","","1993-01-03T00:00:00Z","","2557980"
"","The Uptake of Sugars by Chara corallina","T. SURIKOW ","","","","1971-01-03T00:00:00Z","","23687361"
"","The Effect of Reward Band Value on Mid-Continent Mallard Band Reporting Rates","J. Andrew Royle 	Pamela R. Garrettson ","","","","2005-01-03T00:00:00Z","","3803751"
"","A Larger Bitterbrush","Richard S. Driscoll ","","","","1963-01-03T00:00:00Z","","3895273"
"","RYTIODUS HEALI, SP. NOV., A NEW SIRENIAN (MAMMALIA, DUGONGINAE) FROM THE MIOCENE OF LIBYA","DARYL P. DOMNING 	SILVIA SORBI ","","","","2011-01-03T00:00:00Z","","41407689"
"","Plants of Wyoming County, West Virginia","Edsel Ray Lafferty ","","","","1973-01-03T00:00:00Z","","4032335"
"","DO CROSS-SCALE CORRELATIONS CONFOUND ANALYSIS OF NEST SITE SELECTION FOR CHESTNUT-BACKED CHICKADEES?","C. LISA MAHON 	KATHY MARTIN 	VALERIE LEMAY ","","","","2008-01-03T00:00:00Z","","cond"
"","Ecological Changes in the Ponderosa Pine Forest of Cedar Valley in Southern Washington","Harold Weaver ","","","","1961-01-03T00:00:00Z","","1932097"
"","Recovery of Selected Pathogens from Naples Bay, Florida, and Associated Waterways","Mary E. Peterson 	Bernard J. Yokel 	Daniel V. Lim ","","","","1984-01-03T00:00:00Z","","1351767"
"","Proposed biosynthetic pathway for rosmarinic acid in cell cultures of Coleus blumei Benth.","M. Petersen 	E. Häusler 	B. Karwatzki ","","","","1993-01-03T00:00:00Z","","23382292"
"","Biochemistry and Cytochemical Localization of Acid Phosphatase in the Phloem of Nicotiana tabacum","Barbara J. Bentwood 	James Cronshaw ","","","","1976-01-03T00:00:00Z","","23372065"
"","Notes on Gig-Mills and Drying Kilns near Ballyhaunis, County Mayo","Hubert T. Knox ","","","","1906-01-03T00:00:00Z","","25502744"
"","A MUSEUM SPECIMEN OF SEQUOIA GIGANTEA"," ","","","","2000-01-03T00:00:00Z","","42955228"
"","Mortality in Deer Shot in the Thoracic Area with the Cap-Chur Gun","Jack Ward Thomas 	Rodney G. Marburger ","","","","1964-01-03T00:00:00Z","","3797950"
"","ANOTHER MAORI BARKCLOTH BEATER FROM THE KAIPARA HARBOUR","Roger Neich ","","","","2002-01-03T00:00:00Z","","42905854"
"","ANOTHER TEST OF PRUNING RESULTS-RADIATA PINE FROM NAPIER, NEW ZEALAND","G. S. BROWN ","","","","1969-01-03T00:00:00Z","","42604833"
"","Wirkung der Blattnässe auf den asexuellen Zyklus des Weizenmehltaus Erysiphe graminis DC. f. sp. tri","V. M. Merchán 	J. Kranz ","","","","1986-01-03T00:00:00Z","","43383532"
"","Gadwall Duck Learns to Fly after Breaking a Wing","Bruce D. J. Batt ","","","","1971-01-03T00:00:00Z","","4511805"
"","Applied Ecology Section"," ","","","","2004-01-03T00:00:00Z","","bullecosociamer"
"","Several Outbreaks of Yersinia pseudotuberculosis in California Turkey Flocks","Eva Wallner-Pendleton 	George Cooper ","","","","1983-01-03T00:00:00Z","","1590179"
"","FIELD TRIPS OF THE CLUB: SWAMP SURVIVALS NEAR MOONACHIE, NEW JERSEY","Raymond H. Torrey ","","","","1933-01-03T00:00:00Z","","40597025"
"","Hormodendrum Resinae (Lindau), an Inhabitant of Wood Impregnated with Creosote and Coal Tar","C. M. Christensen 	F. H. Kaufert 	H. Schmitz ","","","","1942-01-03T00:00:00Z","","2437104"
"","THE BIOCHEMOSEROLOGY OF ESCHERICHIA COLI IN RELATION TO MENTAL DISORDERS 1 PART I: THE PILOT STUDY","Albert Martin Jr. 	Paul F. Kost ","","","","1956-01-03T00:00:00Z","","44109989"
"","Metal Induction of a Paxillus involutus Metallothionein and Its Heterologous Expression in Hebeloma ","Marc Bellion 	Mikael Courbot 	Christophe Jacob ","","","","2007-01-03T00:00:00Z","","4640959"
"","Reactivity of glyoxylate with hydrogen perioxide and simulation of the glycolate pathway of C","A. Yokota 	S. Kitaoka 	K. Miura ","","","","1985-01-03T00:00:00Z","","23377680"
"","On the Connexion of Quaternions with Continued Fractions and Quadratic Equations","William R. Hamilton ","","","","1850-01-03T00:00:00Z","","20489730"
"","FORESTATION OF WATERSHEDS [with DISCUSSION]","J. M. Diven 	J. E. Gibson 	Mr. Meyer ","","","","1924-01-03T00:00:00Z","","41226943"
"","On the Distribution of Saccharine Substances in the Stem of Sorghum Vulgare","G. H. Failyer ","","","","1883-01-03T00:00:00Z","","3623610"
"","A Botanical Trip to Co. Antrim (Concluded)","W. A. Shoolbred ","","","","1894-01-03T00:00:00Z","","25520677"
