"","Postdoctoral training in medical informatics: a survey of National Library of Medicine-supported fel"," ","","","","1991-04-09T00:00:00Z","","2034071"
"","[An alternative theory and practice on preventive medicine with special emphasis on total cancer stu"," ","","","","1989-01-05T00:00:00Z","","2704123"
"","[Contemporary aspects of psychiatry in Communist China]."," ","","","","1990-03-01T00:00:00Z","","2317741"
"","[Principles of gene technology and potentials of DNA diagnosis]."," ","","","","1991-11-30T00:00:00Z","","1745891"
"","Integrating occupational health into the medicine clerkship using problem-based learning."," ","","","","1991-09-01T00:00:00Z","","1744762"
"","[The principles of constructing a data bank applicable to the problem of physiological standards in "," ","","","","1992-12-27T00:00:00Z","","1297486"
"","The father of sports medicine (Galen)."," ","","","","1978-06-10T00:00:00Z","","350061"
"","[The plasma coagulation system of domestic cats]."," ","","","","1991-02-01T00:00:00Z","","2025216"
"","Medical telecommunications--fundamental changes in the art and science of medicine."," ","","","","1985-11-06T00:00:00Z","","2866713"
"","Dietary and nutritional management of gastrointestinal diseases."," ","","","","1989-07-21T00:00:00Z","","2672539"
"","Role-playing for teaching ethics in emergency medicine."," ","","","","1991-07-01T00:00:00Z","","2054010"
"","Human values in medical education."," ","","","","1976-11-30T00:00:00Z","","984621"
"","Zidovudine for prophylaxis of human immunodeficiency virus infection after accidental exposure."," ","","","","1991-09-30T00:00:00Z","","1949777"
"","Use of thallium 201 in tumor evaluation."," ","","","","1992-07-22T00:00:00Z","","1413745"
"","Primum utilis esse: the primacy of usefulness in medicine."," ","","","","1978-12-24T00:00:00Z","","752199"
"","[Proposal for the teaching and application of informatics at medical schools]."," ","","","","1991-10-25T00:00:00Z","","1843360"
"","Late effects of poliomyelitis--an update on fatigue and weakness."," ","","","","1992-12-05T00:00:00Z","","1475951"
"","Package inserts for prescribed medicines: what minimum information do patients need?"," ","","","","1978-10-21T00:00:00Z","","709267"
"","[Choleretic effects of methanol extracts obtained from various Chinese traditional medicine]."," ","","","","1989-07-01T00:00:00Z","","2585260"
"","[A basic psychodiagnostic program for internists]."," ","","","","1990-09-01T00:00:00Z","","2291274"
"","The content of internal medicine residency training and its relevance to the practice of medicine: i"," ","","","","1989-08-15T00:00:00Z","","2760700"
"","Restoring balance to internal medicine training: the case for the teaching office practice."," ","","","","1990-01-15T00:00:00Z","","2296997"
"","Epidemiology and the new public health; implications for training."," ","","","","1991-03-22T00:00:00Z","","2008615"
"","[The teachings of the Center for Education and Research in Tropical Medicine and Health. Analysis an"," ","","","","1985-12-27T00:00:00Z","","4088019"
"","Is MRCP (U.K.) a redundant qualification for graduates of D.M. (Internal Medicine), University of th"," ","","","","1991-03-11T00:00:00Z","","1858374"
"","Medicine's great schism: prevention vs. cure: an historical interpretation."," ","","","","1975-07-28T00:00:00Z","","1095842"
"","Career choice and professional trajectory of Fifth Pathway students."," ","","","","1991-03-01T00:00:00Z","","1854379"
"","Current and future trends in laser medicine."," ","","","","1991-06-25T00:00:00Z","","1886931"
"","Undergraduate education in critical care medicine."," ","","","","1992-11-15T00:00:00Z","","1424705"
"","American College of Emergency Physicians Ethics Manual."," ","","","","1991-10-15T00:00:00Z","","1928895"
"","[Recommendations for carrying out nuclear medicine kidney function tests with a gamma camera and com"," ","","","","1991-09-23T00:00:00Z","","1763586"
"","Community medicine: success or failure?"," ","","","","1976-07-01T00:00:00Z","","1272285"
"","[Drugs, narcotics--knowledge and habits in schools]."," ","","","","1990-11-19T00:00:00Z","","2256212"
"","Spectrum of diseases for house staff education on a VA general medicine inpatient service."," ","","","","1985-10-20T00:00:00Z","","4045971"
"","Social workers training primary care physicians: essential psychosocial principles."," ","","","","1992-05-15T00:00:00Z","","1514133"
"","Ethical concerns in the practice of military aviation medicine."," ","","","","1992-12-15T00:00:00Z","","1456925"
"","The treatment act: an analysis of the clinical art in chiropractic."," ","","","","1991-01-15T00:00:00Z","","1825839"
"","[The role of practitioners in pre- and postgraduate education of internal medicine and general medic"," ","","","","1992-08-22T00:00:00Z","","1529309"
"","[Biographical research methods in psychosomatic medicine, psychology and psychiatry]."," ","","","","1992-04-11T00:00:00Z","","1604916"
"","Three-dimensional display in nuclear medicine and radiology."," ","","","","1991-03-01T00:00:00Z","","2005466"
"","What's preventing more prevention? Barriers to development at academic medical centers."," ","","","","1992-06-01T00:00:00Z","","1453247"
"","Gastroenterology consultations from the internal medicine physician's perspective."," ","","","","1991-09-01T00:00:00Z","","1744759"
"","[The role of internal medicine in health services--time for retirement?]."," ","","","","1990-10-30T00:00:00Z","","2256056"
"","Piecework, repetitive work and medicine use in the clothing industry."," ","","","","1989-02-23T00:00:00Z","","2734627"
"","An audit of training in public health medicine."," ","","","","1992-02-23T00:00:00Z","","1570249"
"","A postal survey of quality assurance in nuclear medicine imaging in the UK during 1988."," ","","","","1989-03-24T00:00:00Z","","2726099"
"","Rural health care in Mexico?"," ","","","","1974-09-27T00:00:00Z","","4415665"
"","Specialties and the specialty boards."," ","","","","1976-06-23T00:00:00Z","","933668"
"","The effect of federal health policy on occupational medicine."," ","","","","1990-11-07T00:00:00Z","","2136532"
"","[Community-based epidemiological study on hypertension and diabetes--community-based preventive medi"," ","","","","1990-09-05T00:00:00Z","","2178042"
"","Assessment of emergency medicine: a comparison of an experimental objective structured clinical exam"," ","","","","1991-01-30T00:00:00Z","","1997827"
"","Child-resistant locks in poison control."," ","","","","1978-05-25T00:00:00Z","","662515"
"","Power and knowledge in nursing: a feminist poststructuralist view."," ","","","","1992-06-15T00:00:00Z","","1605586"
"","Preventive medicine in primary care. Moving from theory to practice."," ","","","","1991-09-01T00:00:00Z","","1881846"
"","Occupational medicine in Canada: an end or a new beginning?"," ","","","","1990-02-01T00:00:00Z","","2302612"
"","[Nuclear medicine in Germany: a look back at the beginning]."," ","","","","1989-02-24T00:00:00Z","","2652093"
"","Team physician #9. The role and responsibilities of the competition physician."," ","","","","1990-11-23T00:00:00Z","","2270176"
"","Community general practitioner."," ","","","","1985-11-16T00:00:00Z","","2865578"
"","Patient awareness of physical medicine and rehabilitation."," ","","","","1992-10-01T00:00:00Z","","1388976"
"","Clozapine protocol: a collective approach to use of an unregistered medicine."," ","","","","1992-09-09T00:00:00Z","","1436830"
"","Neurology or rehabilitation medicine?"," ","","","","1992-03-08T00:00:00Z","","1532980"
"","Medicine in John Locke's philosophy."," ","","","","1990-12-08T00:00:00Z","","2290077"
"","Perinatal outcomes in obstetric and family medicine services in a county hospital."," ","","","","1989-03-01T00:00:00Z","","2711888"
"","A profile of required third-year family medicine clerkships."," ","","","","","","2037213"
"","Long-term outcomes of primary care residency choice by graduating medical students in one medical sc"," ","","","","1990-10-01T00:00:00Z","","2212973"
"","The time has come for vascular medicine."," ","","","","1990-01-15T00:00:00Z","","2294816"
"","Using an organizational development strategy to improve residency training."," ","","","","1989-07-22T00:00:00Z","","2742710"
"","Principles of examination and treatment in manual medicine."," ","","","","1979-12-01T00:00:00Z","","531535"
"","A structured experiential curriculum in community medicine."," ","","","","1979-04-01T00:00:00Z","","429994"
"","[Diagnostic imaging in renal vascular diseases: old and new ways. Role of nuclear medicine]."," ","","","","1992-06-23T00:00:00Z","","1411590"
"","Scars of experience: the art of moxibustion in Japanese medicine and society."," ","","","","1978-06-01T00:00:00Z","","710169"
"","Using health risk appraisal in clinical practice."," ","","","","1992-05-15T00:00:00Z","","1595279"
"","Cardiovascular nuclear medicine: an overview."," ","","","","1979-10-08T00:00:00Z","","231326"
"","Influenza vaccination: a successful outpatient program."," ","","","","1992-12-01T00:00:00Z","","1490624"
"","The crisis in osteopathic medicine."," ","","","","1992-12-15T00:00:00Z","","1457012"
"","Psychological improvement in infertile women after behavioral treatment: a replication."," ","","","","1992-07-10T00:00:00Z","","1623995"
"","An ophthalmologist's definition of ophthalmology."," ","","","","1991-12-18T00:00:00Z","","1775325"
"","The new workplace accommodation guidelines."," ","","","","1992-04-02T00:00:00Z","","1533477"
"","Forensic pathology then and now. Retrospect and reflections."," ","","","","1989-09-19T00:00:00Z","","2675592"
"","[What importance do tumor markers have in life insurance medicine?]."," ","","","","1990-12-01T00:00:00Z","","2291265"
"","A graduate programme for academic family physicians."," ","","","","1985-09-14T00:00:00Z","","4043606"
"","Doses and population irradiation factors for Canadian radiation technologists (1978 to 1988)."," ","","","","1991-08-07T00:00:00Z","","1884254"
"","[Methodical possibilities and tasks of current clinical morphology]."," ","","","","1977-11-11T00:00:00Z","","921557"
"","Consultation-liaison psychiatry 1990."," ","","","","1991-06-15T00:00:00Z","","1891569"
"","A program for preventive ophthalmology in Israel: possible implications for prevention units in othe"," ","","","","1975-04-12T00:00:00Z","","1140958"
"","Editorial: Guidelines for radioactive tracer studies of the heart and circulation. Report of the Int"," ","","","","1975-07-11T00:00:00Z","","1138277"
"","Use of lightweight X-ray machine and processor during Riverine medical readiness training exercise o"," ","","","","1991-11-13T00:00:00Z","","1771012"
"","The epidemiology of foot and ankle injuries in sports."," ","","","","1988-01-09T00:00:00Z","","2900695"
"","[Group therapy in clinical practice (author's transl)]."," ","","","","1976-05-14T00:00:00Z","","818539"
"","Organization and management of a database in the respiratory physiology."," ","","","","1990-10-30T00:00:00Z","","2257735"
"","[A new orientation in surgical education in Berlin at the turn of the 18th to the 19th century]."," ","","","","1989-12-01T00:00:00Z","","2698557"
"","[Altruism--unselfish help given by one person to another]."," ","","","","1990-02-09T00:00:00Z","","2331731"
"","Functional comparative histology. 4. Communication: Viability of organismic tissues."," ","","","","1985-12-20T00:00:00Z","","4085756"
"","Gout and hyperuricemia."," ","","","","1992-08-25T00:00:00Z","","1503883"
"","Extended care: medical care of the elderly disabled."," ","","","","1978-03-01T00:00:00Z","","416816"
"","[The Zagreb Medical School from the "Croatian spring" to the first multi-party elections]."," ","","","","1992-12-05T00:00:00Z","","1343132"
"","A follow-up study of residents in internal-medicine, pediatrics and obstetrics-gynecology training p"," ","","","","1978-01-05T00:00:00Z","","618445"
"","Creating a substance abuse network in family medicine: lessons learned."," ","","","","1992-02-20T00:00:00Z","","1601241"
"","History of veterinary public health in the United States of America."," ","","","","1991-12-04T00:00:00Z","","1840859"
"","History and basic introduction to veterinary acupuncture."," ","","","","1992-03-15T00:00:00Z","","1581644"
"","[Occupational dermatomycoses of zoophilic origin in Bulgaria]."," ","","","","1985-12-01T00:00:00Z","","2933238"
"","Ventilator management of severe asthma."," ","","","","1992-01-01T00:00:00Z","","1734601"
"","Maternal mortality in a maternal-fetal medicine intensive care unit."," ","","","","1990-01-15T00:00:00Z","","2299608"
"","[Spongia somnifera. Medieval milestones on the way to general and local anesthesia]."," ","","","","1989-12-15T00:00:00Z","","2694862"
"","[Pharmacokinetics. 2. Methods of identification and quantification of drugs in peripheral tissue]."," ","","","","1989-11-18T00:00:00Z","","2638558"
"","Ship's medicine chest on Yugoslav ship."," ","","","","1990-09-30T00:00:00Z","","2135920"
"","Liver disease in the Talmud."," ","","","","1990-02-01T00:00:00Z","","2406332"
"","Attitudes and opinions of medical staff towards computers."," ","","","","1992-07-15T00:00:00Z","","1643845"
"","[Ethnomedicine--history of medicine. Sciences of medical thinking and behavior of man]."," ","","","","1991-09-30T00:00:00Z","","1949802"
"","The decision to suggest screening lower gastrointestinal endoscopy: the effect of training."," ","","","","1991-03-08T00:00:00Z","","1906026"
"","[150 Years of the University of Chile School of Medicine (1842-1992)]."," ","","","","1992-08-01T00:00:00Z","","1340973"
"","The traditional basis of neuropsychiatric practice among the Yorubas of Nigeria."," ","","","","1975-12-13T00:00:00Z","","1216325"
"","Alternative medicine and general practitioners in The Netherlands: towards acceptance and integratio"," ","","","","1990-09-15T00:00:00Z","","2245894"
"","Personal characteristics, career plans, and specialty choices of medical students elected to Alpha O"," ","","","","1989-03-15T00:00:00Z","","2919933"
"","Survey of colposcopy service provided by genito-urinary medicine in England and Wales."," ","","","","1992-02-14T00:00:00Z","","1554668"
"","Adverse reaction to a Chinese herbal remedy."," ","","","","1992-10-05T00:00:00Z","","1406399"
"","[Teaching of dermatology and venereology in Warsaw before the establishment of the first departments"," ","","","","1989-11-28T00:00:00Z","","2697889"
"","Sex differences in rank attainment among radiology and internal medicine faculty."," ","","","","1989-04-28T00:00:00Z","","2923647"
"","Brain cellular injury and recovery--horizons for improving medical therapies in stroke and trauma."," ","","","","1988-06-16T00:00:00Z","","2902711"
"","[Intraosseous infusions in children]."," ","","","","1992-12-31T00:00:00Z","","1294312"
"","Appropriate management of chemical dependency in emergency medicine residents."," ","","","","1992-05-01T00:00:00Z","","1570914"
"","[Can duration of agony and cause of death be objectively assessed by detection of special muscle pro"," ","","","","1991-04-15T00:00:00Z","","1811488"
"","Skills necessary for contemporary health professionals."," ","","","","1992-01-26T00:00:00Z","","1538653"
"","[Sudhoff's viewpoint of ancient medicine]."," ","","","","1992-07-30T00:00:00Z","","1631916"
"","Photographing medicine."," ","","","","1991-09-28T00:00:00Z","","1922543"
"","[The physical fitness visit: a serious medical procedure for the surveillance of sportsmen]."," ","","","","1990-11-01T00:00:00Z","","2094559"
"","Glaucoma diagnosis and treatment."," ","","","","1989-11-01T00:00:00Z","","2592932"
"","American perceptions of the British National Health Service: five myths."," ","","","","1989-05-08T00:00:00Z","","2738352"
"","[Analysis of the anesthesiology doctoral theses in Cadiz during the Six-Year Revolution]."," ","","","","1989-10-22T00:00:00Z","","2687970"
"","Morphological diagnosis of sudden cardiac death."," ","","","","1989-01-26T00:00:00Z","","2520691"
"","Physiatric therapeutics. 6. The rehabilitation team/behavioral management."," ","","","","1990-03-03T00:00:00Z","","2181971"
"","[Informatics in mental sciences: clinical data management and "expert systems"]."," ","","","","1990-04-02T00:00:00Z","","2336024"
"","Differences in perceptions of seriousness and disrupting effects of athletic injury as viewed by ath"," ","","","","1985-12-18T00:00:00Z","","4094854"
"","VA cooperation strengthens vets' care, education."," ","","","","1989-04-05T00:00:00Z","","2722456"
"","[Effectiveness of several antiemetics in vomiting induced by orally administrated copper sulfate in "," ","","","","1976-04-16T00:00:00Z","","986988"
"","Space dermatology: a specialty in evolution."," ","","","","1991-10-14T00:00:00Z","","1743061"
"","The development of Chinese herbal medicine and the Pen-ts'ao."," ","","","","","","343983"
"","[Distribution and retention of nitroxinil in the tissues and fluids of large and small ruminants tre"," ","","","","1979-12-31T00:00:00Z","","545838"
"","[Postmortem examination of the fundus oculi in forensic medicine]."," ","","","","1978-11-21T00:00:00Z","","741234"
"","Psychiatry and primary medicine."," ","","","","1992-12-15T00:00:00Z","","1300318"
"","Supplies for blood transfusions in dogs and cats."," ","","","","1992-12-01T00:00:00Z","","1472769"
"","Clinical pulmonary function testing in dogs and cats."," ","","","","1992-09-13T00:00:00Z","","1523782"
"","Objectives to direct the training of emergency medicine residents in off-service rotations: dental e"," ","","","","1990-06-15T00:00:00Z","","2351803"
"","Why is preventive medicine exempted from ethical constraints?"," ","","","","1990-12-23T00:00:00Z","","2287014"
"","Pathologists and the autopsy."," ","","","","1991-04-25T00:00:00Z","","2008883"
"","Syphilis and HIV infection."," ","","","","1989-09-15T00:00:00Z","","2668432"
"","Factors encouraging research productivity in a division of general internal medicine."," ","","","","1990-12-15T00:00:00Z","","2252497"
"","[Quality of life and general surgery]."," ","","","","1989-04-10T00:00:00Z","","2577578"
"","Knowing, valuing, acting: clues to revising the biopsychosocial model."," ","","","","1990-04-23T00:00:00Z","","2187654"
"","[Influence of artificial cycles induced by traditional Chinese medicine on the releasing and reservi"," ","","","","1989-08-22T00:00:00Z","","2513132"
"","[The methodological basis for a medical system in extreme situations]."," ","","","","1990-04-30T00:00:00Z","","2382417"
"","Predicting parental anticonvulsant medication compliance using the theory of reasoned action."," ","","","","1989-04-15T00:00:00Z","","2703951"
"","Up the academic ladder."," ","","","","1985-12-27T00:00:00Z","","4093558"
"","[Scientific theoretical models in dentistry]."," ","","","","1977-11-05T00:00:00Z","","336351"
"","Interactional approach to the difficult emergency department patient."," ","","","","1977-01-21T00:00:00Z","","830989"
"","[Preventive health care in small and mid-size industry]."," ","","","","1991-08-22T00:00:00Z","","1835784"
"","[Endocrine ophthalmopathy. Clinical symptoms, classification, diagnostic classification, indications"," ","","","","1976-07-10T00:00:00Z","","989621"
"","[Quality assurance in laboratory medicine--reality and challenge]."," ","","","","1992-10-20T00:00:00Z","","1462296"
"","Pharmacological studies on root bark of mulberry tree (Morus alba L.)"," ","","","","1976-08-15T00:00:00Z","","1003702"
"","[Medical museum--museum medicine]."," ","","","","1991-03-01T00:00:00Z","","1855668"
"","On medicine and politics."," ","","","","","","1285451"
"","Micro-computers: availability to and use by trainees in public health medicine."," ","","","","1990-05-04T00:00:00Z","","2359835"
"","[Placebo action and alternative medicine]."," ","","","","1990-04-21T00:00:00Z","","2187242"
"","[Contributions of experimental and clinical medicine to environmental medicine]."," ","","","","1989-12-01T00:00:00Z","","2631469"
"","[Propedeutic course in the medical school at Panama University in 1989]."," ","","","","1990-01-25T00:00:00Z","","2330426"
"","The second George Entwisle lecture in hypertension: is cure for hypertension a reasonable goal?"," ","","","","1989-01-01T00:00:00Z","","2644510"
"","Magnetic resonance imaging of a lingual thyroid gland."," ","","","","1989-08-13T00:00:00Z","","2771491"
"","[Medicine and physicians in the works of Georges Simenon]."," ","","","","1990-12-05T00:00:00Z","","2099231"
"","Request for sex change."," ","","","","1978-03-31T00:00:00Z","","343258"
"","A computer-assisted admissions process."," ","","","","1977-05-27T00:00:00Z","","850254"
"","A modular computer system for the nuclear medicine/ultrasound laboratory."," ","","","","1977-09-27T00:00:00Z","","887770"
"","The development of a "statement of policy regarding consultations"."," ","","","","1977-12-10T00:00:00Z","","591889"
"","Use of alternative medicine by patients with atopic dermatitis and psoriasis."," ","","","","1990-10-31T00:00:00Z","","1980977"
"","An alternative approach to the mandatory year of clinical residency training."," ","","","","1992-11-14T00:00:00Z","","1460575"
"","Objectives to direct the training of emergency medicine residents on off-service rotations: administ"," ","","","","1992-06-15T00:00:00Z","","1607631"
"","Implementation of the T4/5 left ventricular functional image on a VAX-based Lexidata image processin"," ","","","","1991-09-20T00:00:00Z","","1817571"
"","[The neurologic department of the Neurologic Clinic--establishment of the Heidelberg Chair for Neuro"," ","","","","1991-11-20T00:00:00Z","","1761274"
"","Type I conceptus interferons: maternal recognition of pregnancy signals and potential therapeutic ag"," ","","","","1991-08-15T00:00:00Z","","1741934"
"","Application of traditional Chinese drugs in comprehensive treatment of primary liver cancer."," ","","","","1990-03-18T00:00:00Z","","2163474"
"","How do primary care residents manage patient non-adherence?"," ","","","","1990-08-04T00:00:00Z","","2290761"
"","[The cardiotachogram in occupational medicine]."," ","","","","1990-05-15T00:00:00Z","","2368457"
"","[Some problems of space medicine]."," ","","","","1976-08-30T00:00:00Z","","1011783"
"","[Foundation of the Association of Medical Physicists]."," ","","","","1991-12-16T00:00:00Z","","1762539"
